id,ability_id,version_group_id,flavor_text
1572,163,15,"Moves can be used on the target
regardless of its Abilities."
1573,163,16,"Moves can be used on the target
regardless of its Abilities."
1574,163,17,"Moves can be used on the target regardless of
its Abilities."
1575,163,18,"Moves can be used on the target regardless of
its Abilities."
1576,164,11,"Moves can be used
regardless of Abilities."
1577,164,14,"Moves can be used
regardless of Abilities."
1578,164,15,"Moves can be used on the target
regardless of its Abilities."
1579,164,16,"Moves can be used on the target
regardless of its Abilities."
1580,164,17,"Moves can be used on the target regardless of
its Abilities."
1581,164,18,"Moves can be used on the target regardless of
its Abilities."
1582,165,15,"Protects allies from attacks that
limit their move choices."
1583,165,16,"Protects allies from attacks that
limit their move choices."
1584,165,17,"Protects itself and its allies from attacks that limit
their move choices."
1585,165,18,"Protects itself and its allies from attacks that limit
their move choices."
1586,166,15,"Prevents lowering of ally
Grass-type Pokémon’s stats."
1587,166,16,"Prevents lowering of ally
Grass-type Pokémon’s stats."
1588,166,17,"Ally Grass-type Pokémon are protected from
status conditions and the lowering of their stats."
1589,166,18,"Ally Grass-type Pokémon are protected from
status conditions and the lowering of their stats."
1590,167,15,"Restores HP as well when
the Pokémon eats a Berry."
1591,167,16,"Restores HP as well when
the Pokémon eats a Berry."
1592,167,17,Restores HP as well when the Pokémon eats a Berry.
1593,167,18,Restores HP as well when the Pokémon eats a Berry.
1594,168,15,"Changes the Pokémon’s type to
the type of the move it’s using."
1595,168,16,"Changes the Pokémon’s type to
the type of the move it’s using."
1596,168,17,"Changes the Pokémon’s type to the type of the
move it’s about to use."
1597,168,18,"Changes the Pokémon’s type to the type of the
move it’s about to use."
1598,169,15,"Halves damage from
physical moves."
1599,169,16,"Halves damage from
physical moves."
1600,169,17,Halves the damage from physical moves.
1601,169,18,Halves the damage from physical moves.
1602,170,15,"The Pokémon steals the held item
of a Pokémon it hits with a move."
1603,170,16,"The Pokémon steals the held item
of a Pokémon it hits with a move."
1604,170,17,"The Pokémon steals the held item of a Pokémon it
hits with a move."
1605,170,18,"The Pokémon steals the held item of a Pokémon it
hits with a move."
1606,171,15,"Protects the Pokémon from
some ball and bomb moves."
1607,171,16,"Protects the Pokémon from
some ball and bomb moves."
1608,171,17,"Protects the Pokémon from some ball and
bomb moves."
1609,171,18,"Protects the Pokémon from some ball and
bomb moves."
1610,172,15,"Boosts the Sp. Atk stat when
a stat is lowered."
1611,172,16,"Boosts the Sp. Atk stat when
a stat is lowered."
1612,172,17,"Boosts the Sp. Atk stat sharply when a stat
is lowered."
1613,172,18,"Boosts the Sp. Atk stat sharply when a stat
is lowered."
1614,173,15,"The Pokémon’s strong jaw gives
it tremendous biting power."
1615,173,16,"The Pokémon’s strong jaw gives
it tremendous biting power."
1616,173,17,"The Pokémon’s strong jaw boosts the power of its
biting moves."
1617,173,18,"The Pokémon’s strong jaw boosts the power of its
biting moves."
1618,174,15,"Normal-type moves become
Ice-type moves."
1619,174,16,"Normal-type moves become
Ice-type moves."
1620,174,17,"Normal-type moves become Ice-type moves.
The power of those moves is boosted a little."
1621,174,18,"Normal-type moves become Ice-type moves.
The power of those moves is boosted a little."
1622,175,15,"Prevents itself and ally Pokémon
from falling asleep."
1623,175,16,"Prevents itself and ally Pokémon
from falling asleep."
1624,175,17,Prevents itself and ally Pokémon from falling asleep.
1625,175,18,Prevents itself and ally Pokémon from falling asleep.
1626,176,15,"The Pokémon changes form
depending on how it battles."
1627,176,16,"The Pokémon changes form
depending on how it battles."
1628,176,17,"The Pokémon changes its form to Blade Forme when
it uses an attack move, and changes to Shield Forme
when it uses King’s Shield."
1629,176,18,"The Pokémon changes its form to Blade Forme when
it uses an attack move, and changes to Shield Forme
when it uses King’s Shield."
1630,177,15,"Gives priority to Flying-type
moves."
1631,177,16,"Gives priority to
Flying-type moves."
1632,177,17,"Gives priority to Flying-type moves when the 
Pokémon’s HP is full."
1633,177,18,"Gives priority to Flying-type moves when the 
Pokémon’s HP is full."
1634,178,15,Powers up aura and pulse moves.
1635,178,16,Powers up aura and pulse moves.
1636,178,17,Powers up aura and pulse moves.
1637,178,18,Powers up aura and pulse moves.
1638,179,15,"Boosts the Defense stat
in Grassy Terrain."
1639,179,16,"Boosts the Defense stat
in Grassy Terrain."
1640,179,17,"Boosts the Pokémon’s Defense stat in 
Grassy Terrain."
1641,179,18,"Boosts the Pokémon’s Defense stat in 
Grassy Terrain."
1642,180,15,"The Pokémon can pass
an item to an ally."
1643,180,16,"The Pokémon can pass
an item to an ally."
1644,180,17,"The Pokémon passes its item to an ally that has
used up an item."
1645,180,18,"The Pokémon passes its item to an ally that has
used up an item."
1646,181,15,"Powers up moves that
make direct contact."
1647,181,16,"Powers up moves that
make direct contact."
1648,181,17,Powers up moves that make direct contact.
1649,181,18,Powers up moves that make direct contact.
1650,182,15,"Normal-type moves become
Fairy-type moves."
1651,182,16,"Normal-type moves become
Fairy-type moves."
1652,182,17,"Normal-type moves become Fairy-type moves.
The power of those moves is boosted a little."
1653,182,18,"Normal-type moves become Fairy-type moves.
The power of those moves is boosted a little."
1654,183,15,"Contact with the Pokémon
lowers the attacker’s Speed stat."
1655,183,16,"Contact with the Pokémon
lowers the attacker’s Speed stat."
1656,183,17,"Contact with the Pokémon lowers the attacker’s
Speed stat."
1657,183,18,"Contact with the Pokémon lowers the attacker’s
Speed stat."
1658,184,15,"Normal-type moves become
Flying-type moves."
1659,184,16,"Normal-type moves become
Flying-type moves."
1660,184,17,"Normal-type moves become Flying-type moves.
The power of those moves is boosted a little."
1661,184,18,"Normal-type moves become Flying-type moves.
The power of those moves is boosted a little."
1662,185,15,"Parent and child
attack together."
1663,185,16,Parent and child attack together.
1664,185,17,Parent and child each attacks.
1665,185,18,Parent and child each attacks.
1666,186,15,"Powers up each Pokémon’s
Dark-type moves."
1667,186,16,"Powers up each Pokémon’s
Dark-type moves."
1668,186,17,Powers up each Pokémon’s Dark-type moves.
1669,186,18,Powers up each Pokémon’s Dark-type moves.
1670,187,15,"Powers up each Pokémon’s
Fairy-type moves."
1671,187,16,"Powers up each Pokémon’s
Fairy-type moves."
1672,187,17,Powers up each Pokémon’s Fairy-type moves.
1673,187,18,Powers up each Pokémon’s Fairy-type moves.
1674,188,15,"The effects of “Aura” Abilities
are reversed."
1675,188,16,"The effects of “Aura” Abilities
are reversed."
1676,188,17,"The effects of “Aura” Abilities are reversed
to lower the power of affected moves."
1677,188,18,"The effects of “Aura” Abilities are reversed
to lower the power of affected moves."
1678,189,16,"Affects weather and nullifies any
Fire-type attacks."
1679,189,17,"The Pokémon changes the weather to nullify
Fire-type attacks."
1680,189,18,"The Pokémon changes the weather to nullify
Fire-type attacks."
1681,190,16,"Affects weather and nullifies any
Water-type attacks."
1682,190,17,"The Pokémon changes the weather to nullify
Water-type attacks."
1683,190,18,"The Pokémon changes the weather to nullify
Water-type attacks."
1684,191,16,"Affects weather and eliminates all
of the Flying type’s weaknesses."
1685,191,17,"The Pokémon changes the weather to eliminate all
of the Flying type’s weaknesses."
1686,191,18,"The Pokémon changes the weather to eliminate all
of the Flying type’s weaknesses."
1687,192,17,Boosts the Defense stat when hit by an attack.
1688,192,18,Boosts the Defense stat when hit by an attack.
1689,193,17,"The Pokémon cowardly switches out when its HP
becomes half or less."
1690,193,18,"The Pokémon cowardly switches out when its HP
becomes half or less."
1691,194,17,"The Pokémon, sensing danger, switches out when its
HP becomes half or less."
1692,194,18,"The Pokémon, sensing danger, switches out when its
HP becomes half or less."
1693,195,17,"Boosts the Pokémon’s Defense stat sharply when hit
by a Water-type move."
1694,195,18,"Boosts the Pokémon’s Defense stat sharply when hit
by a Water-type move."
1695,196,17,"The Pokémon’s attacks become critical hits if the
target is poisoned."
1696,196,18,"The Pokémon’s attacks become critical hits if the
target is poisoned."
1697,197,17,"When its HP becomes half or less, the Pokémon’s
shell breaks and it becomes aggressive."
1698,197,18,"When its HP becomes half or less, the Pokémon’s
shell breaks and it becomes aggressive."
1699,198,17,"Doubles the damage dealt to the target’s
replacement if the target switches out."
1700,198,18,"Doubles the damage dealt to the target’s
replacement if the target switches out."
1701,199,17,"Lowers the power of Fire-type moves done to the
Pokémon and prevents the Pokémon from getting
a burn."
1702,199,18,"Lowers the power of Fire-type moves done to the
Pokémon and prevents the Pokémon from getting
a burn."
1703,200,17,Powers up Steel-type moves.
1704,200,18,Powers up Steel-type moves.
1705,201,17,"Boosts the Pokémon’s Sp. Atk stat when it takes a 
hit that causes its HP to become half or less."
1706,201,18,"Boosts the Pokémon’s Sp. Atk stat when it takes a 
hit that causes its HP to become half or less."
1707,202,17,Boosts the Pokémon’s Speed stat in a hailstorm.
1708,202,18,Boosts the Pokémon’s Speed stat in a hailstorm.
1709,203,17,"The Pokémon uses its moves without making contact
with the target."
1710,203,18,"The Pokémon uses its moves without making contact
with the target."
1711,204,17,All sound-based moves become Water-type moves.
1712,204,18,All sound-based moves become Water-type moves.
1713,205,17,Gives priority to a healing move.
1714,205,18,Gives priority to a healing move.
1715,206,17,"Normal-type moves become Electric-type moves.
The power of those moves is boosted a little."
1716,206,18,"Normal-type moves become Electric-type moves.
The power of those moves is boosted a little."
1717,207,17,"Doubles the Pokémon’s Speed stat on
Electric Terrain."
1718,207,18,"Doubles the Pokémon’s Speed stat on
Electric Terrain."
1719,208,17,"When it has a lot of HP, the Pokémon forms a
powerful school. It stops schooling when its HP
is low."
1720,208,18,"When it has a lot of HP, the Pokémon forms a
powerful school. It stops schooling when its HP
is low."
1721,209,17,"Once per battle, the shroud that covers the
Pokémon can protect it from an attack."
1722,209,18,"Once per battle, the shroud that covers the
Pokémon can protect it from an attack."
1723,210,17,"Defeating an opposing Pokémon strengthens the
Pokémon’s bond with its Trainer, and it becomes
Ash-Greninja. Water Shuriken gets more powerful."
1724,210,18,"Defeating an opposing Pokémon strengthens the
Pokémon’s bond with its Trainer, and it becomes
Ash-Greninja. Water Shuriken gets more powerful."
1725,211,17,"Other Cells gather to aid when its HP becomes
half or less. Then the Pokémon changes
its form to Complete Forme."
1726,211,18,"Other Cells gather to aid when its HP becomes
half or less. Then the Pokémon changes
its form to Complete Forme."
1727,212,17,"The Pokémon can poison the target even if it’s
a Steel or Poison type."
1728,212,18,"The Pokémon can poison the target even if it’s
a Steel or Poison type."
1729,213,17,"It’s always drowsing and will never wake up.
It can attack without waking up."
1730,213,18,"It’s always drowsing and will never wake up.
It can attack without waking up."
1731,214,17,"Its majesty pressures the opposing Pokémon,
making it unable to attack using priority moves."
1732,214,18,"Its majesty pressures the opposing Pokémon,
making it unable to attack using priority moves."
1733,215,17,"Damages the attacker landing the finishing hit
by the amount equal to its last HP."
1734,215,18,"Damages the attacker landing the finishing hit
by the amount equal to its last HP."
1735,216,17,"When another Pokémon uses a dance move,
it can use a dance move following it regardless
of its Speed."
1736,216,18,"When another Pokémon uses a dance move,
it can use a dance move following it regardless
of its Speed."
1737,217,17,Powers up ally Pokémon’s special moves.
1738,217,18,Powers up ally Pokémon’s special moves.
1739,218,17,"Halves the damage taken from moves that make
direct contact, but doubles that of Fire-type moves."
1740,218,18,"Halves the damage taken from moves that make
direct contact, but doubles that of Fire-type moves."
1741,219,17,"Surprises the opposing Pokémon, making it unable
to attack using priority moves."
1742,219,18,"Surprises the opposing Pokémon, making it unable
to attack using priority moves."
1743,220,17,Boosts its Sp. Atk stat every time a Pokémon faints.
1744,220,18,Boosts its Sp. Atk stat every time a Pokémon faints.
1745,221,17,"Contact with the Pokémon lowers the attacker’s
Speed stat."
1746,221,18,"Contact with the Pokémon lowers the attacker’s
Speed stat."
1747,222,17,The Pokémon copies the Ability of a defeated ally.
1748,222,18,The Pokémon copies the Ability of a defeated ally.
1749,223,17,The Pokémon copies the Ability of a defeated ally.
1750,223,18,The Pokémon copies the Ability of a defeated ally.
1751,224,17,"The Pokémon boosts its most proficient stat each
time it knocks out a Pokémon."
1752,224,18,"The Pokémon boosts its most proficient stat each
time it knocks out a Pokémon."
1753,225,17,"Changes the Pokémon’s type to match the
memory disc it holds."
1754,225,18,"Changes the Pokémon’s type to match the
memory disc it holds."
1755,226,17,"Turns the ground into Electric Terrain when the
Pokémon enters a battle."
1756,226,18,"Turns the ground into Electric Terrain when the
Pokémon enters a battle."
1757,227,17,"Turns the ground into Psychic Terrain when
the Pokémon enters a battle."
1758,227,18,"Turns the ground into Psychic Terrain when
the Pokémon enters a battle."
1759,228,17,"Turns the ground into Misty Terrain when
the Pokémon enters a battle."
1760,228,18,"Turns the ground into Misty Terrain when
the Pokémon enters a battle."
1761,229,17,"Turns the ground into Grassy Terrain when
the Pokémon enters a battle."
1762,229,18,"Turns the ground into Grassy Terrain when
the Pokémon enters a battle."
1763,230,17,"Prevents other Pokémon’s moves or Abilities from
lowering the Pokémon’s stats."
1764,230,18,"Prevents other Pokémon’s moves or Abilities from
lowering the Pokémon’s stats."
1765,231,17,"Reduces the amount of damage the Pokémon takes
while its HP is full."
1766,231,18,"Reduces the amount of damage the Pokémon takes
while its HP is full."
1767,232,17,Reduces the power of supereffective attacks taken.
1768,232,18,Reduces the power of supereffective attacks taken.
1769,233,18,Powers up moves that are super effective.
