id,pokemon_id,stat_id,base_stat,effort,order
3301,551,1,50,0,1
3302,551,2,72,1,2
3303,551,3,35,0,3
3304,551,4,35,0,5
3305,551,5,35,0,6
3306,551,6,65,0,4
3307,552,1,60,0,1
3308,552,2,82,2,2
3309,552,3,45,0,3
3310,552,4,45,0,5
3311,552,5,45,0,6
3312,552,6,74,0,4
3313,553,1,95,0,1
3314,553,2,117,3,2
3315,553,3,80,0,3
3316,553,4,65,0,5
3317,553,5,70,0,6
3318,553,6,92,0,4
3319,554,1,70,0,1
3320,554,2,90,1,2
3321,554,3,45,0,3
3322,554,4,15,0,5
3323,554,5,45,0,6
3324,554,6,50,0,4
3325,555,1,105,0,1
3326,555,2,140,2,2
3327,555,3,55,0,3
3328,555,4,30,0,5
3329,555,5,55,0,6
3330,555,6,95,0,4
3331,556,1,75,0,1
3332,556,2,86,0,2
3333,556,3,67,0,3
3334,556,4,106,2,5
3335,556,5,67,0,6
3336,556,6,60,0,4
3337,557,1,50,0,1
3338,557,2,65,0,2
3339,557,3,85,1,3
3340,557,4,35,0,5
3341,557,5,35,0,6
3342,557,6,55,0,4
3343,558,1,70,0,1
3344,558,2,105,0,2
3345,558,3,125,2,3
3346,558,4,65,0,5
3347,558,5,75,0,6
3348,558,6,45,0,4
3349,559,1,50,0,1
3350,559,2,75,1,2
3351,559,3,70,0,3
3352,559,4,35,0,5
3353,559,5,70,0,6
3354,559,6,48,0,4
3355,560,1,65,0,1
3356,560,2,90,0,2
3357,560,3,115,1,3
3358,560,4,45,0,5
3359,560,5,115,1,6
3360,560,6,58,0,4
3361,561,1,72,0,1
3362,561,2,58,0,2
3363,561,3,80,0,3
3364,561,4,103,2,5
3365,561,5,80,0,6
3366,561,6,97,0,4
3367,562,1,38,0,1
3368,562,2,30,0,2
3369,562,3,85,1,3
3370,562,4,55,0,5
3371,562,5,65,0,6
3372,562,6,30,0,4
3373,563,1,58,0,1
3374,563,2,50,0,2
3375,563,3,145,2,3
3376,563,4,95,0,5
3377,563,5,105,0,6
3378,563,6,30,0,4
3379,564,1,54,0,1
3380,564,2,78,0,2
3381,564,3,103,1,3
3382,564,4,53,0,5
3383,564,5,45,0,6
3384,564,6,22,0,4
3385,565,1,74,0,1
3386,565,2,108,0,2
3387,565,3,133,2,3
3388,565,4,83,0,5
3389,565,5,65,0,6
3390,565,6,32,0,4
3391,566,1,55,0,1
3392,566,2,112,1,2
3393,566,3,45,0,3
3394,566,4,74,0,5
3395,566,5,45,0,6
3396,566,6,70,0,4
3397,567,1,75,0,1
3398,567,2,140,2,2
3399,567,3,65,0,3
3400,567,4,112,0,5
3401,567,5,65,0,6
3402,567,6,110,0,4
3403,568,1,50,0,1
3404,568,2,50,0,2
3405,568,3,62,0,3
3406,568,4,40,0,5
3407,568,5,62,0,6
3408,568,6,65,1,4
3409,569,1,80,0,1
3410,569,2,95,2,2
3411,569,3,82,0,3
3412,569,4,60,0,5
3413,569,5,82,0,6
3414,569,6,75,0,4
3415,570,1,40,0,1
3416,570,2,65,0,2
3417,570,3,40,0,3
3418,570,4,80,1,5
3419,570,5,40,0,6
3420,570,6,65,0,4
3421,571,1,60,0,1
3422,571,2,105,0,2
3423,571,3,60,0,3
3424,571,4,120,2,5
3425,571,5,60,0,6
3426,571,6,105,0,4
3427,572,1,55,0,1
3428,572,2,50,0,2
3429,572,3,40,0,3
3430,572,4,40,0,5
3431,572,5,40,0,6
3432,572,6,75,1,4
3433,573,1,75,0,1
3434,573,2,95,0,2
3435,573,3,60,0,3
3436,573,4,65,0,5
3437,573,5,60,0,6
3438,573,6,115,2,4
3439,574,1,45,0,1
3440,574,2,30,0,2
3441,574,3,50,0,3
3442,574,4,55,0,5
3443,574,5,65,1,6
3444,574,6,45,0,4
3445,575,1,60,0,1
3446,575,2,45,0,2
3447,575,3,70,0,3
3448,575,4,75,0,5
3449,575,5,85,2,6
3450,575,6,55,0,4
3451,576,1,70,0,1
3452,576,2,55,0,2
3453,576,3,95,0,3
3454,576,4,95,0,5
3455,576,5,110,3,6
3456,576,6,65,0,4
3457,577,1,45,0,1
3458,577,2,30,0,2
3459,577,3,40,0,3
3460,577,4,105,1,5
3461,577,5,50,0,6
3462,577,6,20,0,4
3463,578,1,65,0,1
3464,578,2,40,0,2
3465,578,3,50,0,3
3466,578,4,125,2,5
3467,578,5,60,0,6
3468,578,6,30,0,4
3469,579,1,110,0,1
3470,579,2,65,0,2
3471,579,3,75,0,3
3472,579,4,125,3,5
3473,579,5,85,0,6
3474,579,6,30,0,4
3475,580,1,62,1,1
3476,580,2,44,0,2
3477,580,3,50,0,3
3478,580,4,44,0,5
3479,580,5,50,0,6
3480,580,6,55,0,4
3481,581,1,75,0,1
3482,581,2,87,0,2
3483,581,3,63,0,3
3484,581,4,87,0,5
3485,581,5,63,0,6
3486,581,6,98,2,4
3487,582,1,36,0,1
3488,582,2,50,0,2
3489,582,3,50,0,3
3490,582,4,65,1,5
3491,582,5,60,0,6
3492,582,6,44,0,4
3493,583,1,51,0,1
3494,583,2,65,0,2
3495,583,3,65,0,3
3496,583,4,80,2,5
3497,583,5,75,0,6
3498,583,6,59,0,4
3499,584,1,71,0,1
3500,584,2,95,0,2
3501,584,3,85,0,3
3502,584,4,110,3,5
3503,584,5,95,0,6
3504,584,6,79,0,4
3505,585,1,60,0,1
3506,585,2,60,0,2
3507,585,3,50,0,3
3508,585,4,40,0,5
3509,585,5,50,0,6
3510,585,6,75,1,4
3511,586,1,80,0,1
3512,586,2,100,2,2
3513,586,3,70,0,3
3514,586,4,60,0,5
3515,586,5,70,0,6
3516,586,6,95,0,4
3517,587,1,55,0,1
3518,587,2,75,0,2
3519,587,3,60,0,3
3520,587,4,75,0,5
3521,587,5,60,0,6
3522,587,6,103,2,4
3523,588,1,50,0,1
3524,588,2,75,1,2
3525,588,3,45,0,3
3526,588,4,40,0,5
3527,588,5,45,0,6
3528,588,6,60,0,4
3529,589,1,70,0,1
3530,589,2,135,2,2
3531,589,3,105,0,3
3532,589,4,60,0,5
3533,589,5,105,0,6
3534,589,6,20,0,4
3535,590,1,69,1,1
3536,590,2,55,0,2
3537,590,3,45,0,3
3538,590,4,55,0,5
3539,590,5,55,0,6
3540,590,6,15,0,4
3541,591,1,114,2,1
3542,591,2,85,0,2
3543,591,3,70,0,3
3544,591,4,85,0,5
3545,591,5,80,0,6
3546,591,6,30,0,4
3547,592,1,55,0,1
3548,592,2,40,0,2
3549,592,3,50,0,3
3550,592,4,65,0,5
3551,592,5,85,1,6
3552,592,6,40,0,4
3553,593,1,100,0,1
3554,593,2,60,0,2
3555,593,3,70,0,3
3556,593,4,85,0,5
3557,593,5,105,2,6
3558,593,6,60,0,4
3559,594,1,165,2,1
3560,594,2,75,0,2
3561,594,3,80,0,3
3562,594,4,40,0,5
3563,594,5,45,0,6
3564,594,6,65,0,4
3565,595,1,50,0,1
3566,595,2,47,0,2
3567,595,3,50,0,3
3568,595,4,57,0,5
3569,595,5,50,0,6
3570,595,6,65,1,4
3571,596,1,70,0,1
3572,596,2,77,0,2
3573,596,3,60,0,3
3574,596,4,97,0,5
3575,596,5,60,0,6
3576,596,6,108,2,4
3577,597,1,44,0,1
3578,597,2,50,0,2
3579,597,3,91,1,3
3580,597,4,24,0,5
3581,597,5,86,0,6
3582,597,6,10,0,4
3583,598,1,74,0,1
3584,598,2,94,0,2
3585,598,3,131,2,3
3586,598,4,54,0,5
3587,598,5,116,0,6
3588,598,6,20,0,4
3589,599,1,40,0,1
3590,599,2,55,0,2
3591,599,3,70,1,3
3592,599,4,45,0,5
3593,599,5,60,0,6
3594,599,6,30,0,4
3595,600,1,60,0,1
3596,600,2,80,0,2
3597,600,3,95,2,3
3598,600,4,70,0,5
3599,600,5,85,0,6
3600,600,6,50,0,4
3601,601,1,60,0,1
3602,601,2,100,0,2
3603,601,3,115,3,3
3604,601,4,70,0,5
3605,601,5,85,0,6
3606,601,6,90,0,4
3607,602,1,35,0,1
3608,602,2,55,0,2
3609,602,3,40,0,3
3610,602,4,45,0,5
3611,602,5,40,0,6
3612,602,6,60,1,4
3613,603,1,65,0,1
3614,603,2,85,2,2
3615,603,3,70,0,3
3616,603,4,75,0,5
3617,603,5,70,0,6
3618,603,6,40,0,4
3619,604,1,85,0,1
3620,604,2,115,3,2
3621,604,3,80,0,3
3622,604,4,105,0,5
3623,604,5,80,0,6
3624,604,6,50,0,4
3625,605,1,55,0,1
3626,605,2,55,0,2
3627,605,3,55,0,3
3628,605,4,85,1,5
3629,605,5,55,0,6
3630,605,6,30,0,4
3631,606,1,75,0,1
3632,606,2,75,0,2
3633,606,3,75,0,3
3634,606,4,125,2,5
3635,606,5,95,0,6
3636,606,6,40,0,4
3637,607,1,50,0,1
3638,607,2,30,0,2
3639,607,3,55,0,3
3640,607,4,65,1,5
3641,607,5,55,0,6
3642,607,6,20,0,4
3643,608,1,60,0,1
3644,608,2,40,0,2
3645,608,3,60,0,3
3646,608,4,95,2,5
3647,608,5,60,0,6
3648,608,6,55,0,4
3649,609,1,60,0,1
3650,609,2,55,0,2
3651,609,3,90,0,3
3652,609,4,145,3,5
3653,609,5,90,0,6
3654,609,6,80,0,4
3655,610,1,46,0,1
3656,610,2,87,1,2
3657,610,3,60,0,3
3658,610,4,30,0,5
3659,610,5,40,0,6
3660,610,6,57,0,4
3661,611,1,66,0,1
3662,611,2,117,2,2
3663,611,3,70,0,3
3664,611,4,40,0,5
3665,611,5,50,0,6
3666,611,6,67,0,4
3667,612,1,76,0,1
3668,612,2,147,3,2
3669,612,3,90,0,3
3670,612,4,60,0,5
3671,612,5,70,0,6
3672,612,6,97,0,4
3673,613,1,55,0,1
3674,613,2,70,1,2
3675,613,3,40,0,3
3676,613,4,60,0,5
3677,613,5,40,0,6
3678,613,6,40,0,4
3679,614,1,95,0,1
3680,614,2,130,2,2
3681,614,3,80,0,3
3682,614,4,70,0,5
3683,614,5,80,0,6
3684,614,6,50,0,4
3685,615,1,80,0,1
3686,615,2,50,0,2
3687,615,3,50,0,3
3688,615,4,95,0,5
3689,615,5,135,2,6
3690,615,6,105,0,4
3691,616,1,50,0,1
3692,616,2,40,0,2
3693,616,3,85,1,3
3694,616,4,40,0,5
3695,616,5,65,0,6
3696,616,6,25,0,4
3697,617,1,80,0,1
3698,617,2,70,0,2
3699,617,3,40,0,3
3700,617,4,100,0,5
3701,617,5,60,0,6
3702,617,6,145,2,4
3703,618,1,109,2,1
3704,618,2,66,0,2
3705,618,3,84,0,3
3706,618,4,81,0,5
3707,618,5,99,0,6
3708,618,6,32,0,4
3709,619,1,45,0,1
3710,619,2,85,1,2
3711,619,3,50,0,3
3712,619,4,55,0,5
3713,619,5,50,0,6
3714,619,6,65,0,4
3715,620,1,65,0,1
3716,620,2,125,2,2
3717,620,3,60,0,3
3718,620,4,95,0,5
3719,620,5,60,0,6
3720,620,6,105,0,4
3721,621,1,77,0,1
3722,621,2,120,2,2
3723,621,3,90,0,3
3724,621,4,60,0,5
3725,621,5,90,0,6
3726,621,6,48,0,4
3727,622,1,59,0,1
3728,622,2,74,1,2
3729,622,3,50,0,3
3730,622,4,35,0,5
3731,622,5,50,0,6
3732,622,6,35,0,4
3733,623,1,89,0,1
3734,623,2,124,2,2
3735,623,3,80,0,3
3736,623,4,55,0,5
3737,623,5,80,0,6
3738,623,6,55,0,4
3739,624,1,45,0,1
3740,624,2,85,1,2
3741,624,3,70,0,3
3742,624,4,40,0,5
3743,624,5,40,0,6
3744,624,6,60,0,4
3745,625,1,65,0,1
3746,625,2,125,2,2
3747,625,3,100,0,3
3748,625,4,60,0,5
3749,625,5,70,0,6
3750,625,6,70,0,4
3751,626,1,95,0,1
3752,626,2,110,2,2
3753,626,3,95,0,3
3754,626,4,40,0,5
3755,626,5,95,0,6
3756,626,6,55,0,4
3757,627,1,70,0,1
3758,627,2,83,1,2
3759,627,3,50,0,3
3760,627,4,37,0,5
3761,627,5,50,0,6
3762,627,6,60,0,4
3763,628,1,100,0,1
3764,628,2,123,2,2
3765,628,3,75,0,3
3766,628,4,57,0,5
3767,628,5,75,0,6
3768,628,6,80,0,4
3769,629,1,70,0,1
3770,629,2,55,0,2
3771,629,3,75,1,3
3772,629,4,45,0,5
3773,629,5,65,0,6
3774,629,6,60,0,4
3775,630,1,110,0,1
3776,630,2,65,0,2
3777,630,3,105,0,3
3778,630,4,55,2,5
3779,630,5,95,0,6
3780,630,6,80,0,4
3781,631,1,85,0,1
3782,631,2,97,0,2
3783,631,3,66,0,3
3784,631,4,105,2,5
3785,631,5,66,0,6
3786,631,6,65,0,4
3787,632,1,58,0,1
3788,632,2,109,0,2
3789,632,3,112,2,3
3790,632,4,48,0,5
3791,632,5,48,0,6
3792,632,6,109,0,4
3793,633,1,52,0,1
3794,633,2,65,1,2
3795,633,3,50,0,3
3796,633,4,45,0,5
3797,633,5,50,0,6
3798,633,6,38,0,4
3799,634,1,72,0,1
3800,634,2,85,2,2
3801,634,3,70,0,3
3802,634,4,65,0,5
3803,634,5,70,0,6
3804,634,6,58,0,4
3805,635,1,92,0,1
3806,635,2,105,0,2
3807,635,3,90,0,3
3808,635,4,125,3,5
3809,635,5,90,0,6
3810,635,6,98,0,4
3811,636,1,55,0,1
3812,636,2,85,1,2
3813,636,3,55,0,3
3814,636,4,50,0,5
3815,636,5,55,0,6
3816,636,6,60,0,4
3817,637,1,85,0,1
3818,637,2,60,0,2
3819,637,3,65,0,3
3820,637,4,135,3,5
3821,637,5,105,0,6
3822,637,6,100,0,4
3823,638,1,91,0,1
3824,638,2,90,0,2
3825,638,3,129,3,3
3826,638,4,90,0,5
3827,638,5,72,0,6
3828,638,6,108,0,4
3829,639,1,91,0,1
3830,639,2,129,3,2
3831,639,3,90,0,3
3832,639,4,72,0,5
3833,639,5,90,0,6
3834,639,6,108,0,4
3835,640,1,91,0,1
3836,640,2,90,0,2
3837,640,3,72,0,3
3838,640,4,90,0,5
3839,640,5,129,3,6
3840,640,6,108,0,4
3841,641,1,79,0,1
3842,641,2,115,3,2
3843,641,3,70,0,3
3844,641,4,125,0,5
3845,641,5,80,0,6
3846,641,6,111,0,4
3847,642,1,79,0,1
3848,642,2,115,3,2
3849,642,3,70,0,3
3850,642,4,125,0,5
3851,642,5,80,0,6
3852,642,6,111,0,4
3853,643,1,100,0,1
3854,643,2,120,0,2
3855,643,3,100,0,3
3856,643,4,150,3,5
3857,643,5,120,0,6
3858,643,6,90,0,4
3859,644,1,100,0,1
3860,644,2,150,3,2
3861,644,3,120,0,3
3862,644,4,120,0,5
3863,644,5,100,0,6
3864,644,6,90,0,4
3865,645,1,89,0,1
3866,645,2,125,0,2
3867,645,3,90,0,3
3868,645,4,115,3,5
3869,645,5,80,0,6
3870,645,6,101,0,4
3871,646,1,125,1,1
3872,646,2,130,1,2
3873,646,3,90,0,3
3874,646,4,130,1,5
3875,646,5,90,0,6
3876,646,6,95,0,4
3877,647,1,91,0,1
3878,647,2,72,0,2
3879,647,3,90,0,3
3880,647,4,129,3,5
3881,647,5,90,0,6
3882,647,6,108,0,4
3883,648,1,100,0,1
3884,648,2,77,0,2
3885,648,3,77,0,3
3886,648,4,128,1,5
3887,648,5,128,1,6
3888,648,6,90,1,4
3889,649,1,71,0,1
3890,649,2,120,1,2
3891,649,3,95,0,3
3892,649,4,120,1,5
3893,649,5,95,0,6
3894,649,6,99,1,4
3895,650,1,56,0,1
3896,650,2,61,0,2
3897,650,3,65,1,3
3898,650,4,48,0,5
3899,650,5,45,0,6
3900,650,6,38,0,4
3901,651,1,61,0,1
3902,651,2,78,0,2
3903,651,3,95,2,3
3904,651,4,56,0,5
3905,651,5,58,0,6
3906,651,6,57,0,4
3907,652,1,88,0,1
3908,652,2,107,0,2
3909,652,3,122,3,3
3910,652,4,74,0,5
3911,652,5,75,0,6
3912,652,6,64,0,4
3913,653,1,40,0,1
3914,653,2,45,0,2
3915,653,3,40,0,3
3916,653,4,62,1,5
3917,653,5,60,0,6
3918,653,6,60,0,4
3919,654,1,59,0,1
3920,654,2,59,0,2
3921,654,3,58,0,3
3922,654,4,90,2,5
3923,654,5,70,0,6
3924,654,6,73,0,4
3925,655,1,75,0,1
3926,655,2,69,0,2
3927,655,3,72,0,3
3928,655,4,114,3,5
3929,655,5,100,0,6
3930,655,6,104,0,4
3931,656,1,41,0,1
3932,656,2,56,0,2
3933,656,3,40,0,3
3934,656,4,62,0,5
3935,656,5,44,0,6
3936,656,6,71,1,4
3937,657,1,54,0,1
3938,657,2,63,0,2
3939,657,3,52,0,3
3940,657,4,83,0,5
3941,657,5,56,0,6
3942,657,6,97,2,4
3943,658,1,72,0,1
3944,658,2,95,0,2
3945,658,3,67,0,3
3946,658,4,103,0,5
3947,658,5,71,0,6
3948,658,6,122,3,4
3949,659,1,38,0,1
3950,659,2,36,0,2
3951,659,3,38,0,3
3952,659,4,32,0,5
3953,659,5,36,0,6
3954,659,6,57,1,4
3955,660,1,85,2,1
3956,660,2,56,0,2
3957,660,3,77,0,3
3958,660,4,50,0,5
3959,660,5,77,0,6
3960,660,6,78,0,4
3961,661,1,45,0,1
3962,661,2,50,0,2
3963,661,3,43,0,3
3964,661,4,40,0,5
3965,661,5,38,0,6
3966,661,6,62,1,4
3967,662,1,62,0,1
3968,662,2,73,0,2
3969,662,3,55,0,3
3970,662,4,56,0,5
3971,662,5,52,0,6
3972,662,6,84,2,4
3973,663,1,78,0,1
3974,663,2,81,0,2
3975,663,3,71,0,3
3976,663,4,74,0,5
3977,663,5,69,0,6
3978,663,6,126,3,4
3979,664,1,38,0,1
3980,664,2,35,0,2
3981,664,3,40,1,3
3982,664,4,27,0,5
3983,664,5,25,0,6
3984,664,6,35,0,4
3985,665,1,45,0,1
3986,665,2,22,0,2
3987,665,3,60,2,3
3988,665,4,27,0,5
3989,665,5,30,0,6
3990,665,6,29,0,4
3991,666,1,80,1,1
3992,666,2,52,0,2
3993,666,3,50,0,3
3994,666,4,90,1,5
3995,666,5,50,0,6
3996,666,6,89,1,4
3997,667,1,62,0,1
3998,667,2,50,0,2
3999,667,3,58,0,3
4000,667,4,73,1,5
4001,667,5,54,0,6
4002,667,6,72,0,4
4003,668,1,86,0,1
4004,668,2,68,0,2
4005,668,3,72,0,3
4006,668,4,109,2,5
4007,668,5,66,0,6
4008,668,6,106,0,4
4009,669,1,44,0,1
4010,669,2,38,0,2
4011,669,3,39,0,3
4012,669,4,61,0,5
4013,669,5,79,1,6
4014,669,6,42,0,4
4015,670,1,54,0,1
4016,670,2,45,0,2
4017,670,3,47,0,3
4018,670,4,75,0,5
4019,670,5,98,2,6
4020,670,6,52,0,4
4021,671,1,78,0,1
4022,671,2,65,0,2
4023,671,3,68,0,3
4024,671,4,112,0,5
4025,671,5,154,3,6
4026,671,6,75,0,4
4027,672,1,66,1,1
4028,672,2,65,0,2
4029,672,3,48,0,3
4030,672,4,62,0,5
4031,672,5,57,0,6
4032,672,6,52,0,4
4033,673,1,123,2,1
4034,673,2,100,0,2
4035,673,3,62,0,3
4036,673,4,97,0,5
4037,673,5,81,0,6
4038,673,6,68,0,4
4039,674,1,67,0,1
4040,674,2,82,1,2
4041,674,3,62,0,3
4042,674,4,46,0,5
4043,674,5,48,0,6
4044,674,6,43,0,4
4045,675,1,95,0,1
4046,675,2,124,2,2
4047,675,3,78,0,3
4048,675,4,69,0,5
4049,675,5,71,0,6
4050,675,6,58,0,4
4051,676,1,75,0,1
4052,676,2,80,0,2
4053,676,3,60,0,3
4054,676,4,65,0,5
4055,676,5,90,0,6
4056,676,6,102,1,4
4057,677,1,62,0,1
4058,677,2,48,0,2
4059,677,3,54,0,3
4060,677,4,63,0,5
4061,677,5,60,0,6
4062,677,6,68,1,4
4063,678,1,74,0,1
4064,678,2,48,0,2
4065,678,3,76,0,3
4066,678,4,83,0,5
4067,678,5,81,0,6
4068,678,6,104,2,4
4069,679,1,45,0,1
4070,679,2,80,0,2
4071,679,3,100,1,3
4072,679,4,35,0,5
4073,679,5,37,0,6
4074,679,6,28,0,4
4075,680,1,59,0,1
4076,680,2,110,0,2
4077,680,3,150,2,3
4078,680,4,45,0,5
4079,680,5,49,0,6
4080,680,6,35,0,4
4081,681,1,60,0,1
4082,681,2,50,0,2
4083,681,3,150,2,3
4084,681,4,50,0,5
4085,681,5,150,1,6
4086,681,6,60,0,4
4087,682,1,78,1,1
4088,682,2,52,0,2
4089,682,3,60,0,3
4090,682,4,63,0,5
4091,682,5,65,0,6
4092,682,6,23,0,4
4093,683,1,101,2,1
4094,683,2,72,0,2
4095,683,3,72,0,3
4096,683,4,99,0,5
4097,683,5,89,0,6
4098,683,6,29,0,4
4099,684,1,62,0,1
4100,684,2,48,0,2
4101,684,3,66,1,3
4102,684,4,59,0,5
4103,684,5,57,0,6
4104,684,6,49,0,4
4105,685,1,82,0,1
4106,685,2,80,0,2
4107,685,3,86,2,3
4108,685,4,85,0,5
4109,685,5,75,0,6
4110,685,6,72,0,4
4111,686,1,53,0,1
4112,686,2,54,1,2
4113,686,3,53,0,3
4114,686,4,37,0,5
4115,686,5,46,0,6
4116,686,6,45,0,4
4117,687,1,86,0,1
4118,687,2,92,2,2
4119,687,3,88,0,3
4120,687,4,68,0,5
4121,687,5,75,0,6
4122,687,6,73,0,4
4123,688,1,42,0,1
4124,688,2,52,1,2
4125,688,3,67,0,3
4126,688,4,39,0,5
4127,688,5,56,0,6
4128,688,6,50,0,4
4129,689,1,72,0,1
4130,689,2,105,2,2
4131,689,3,115,0,3
4132,689,4,54,0,5
4133,689,5,86,0,6
4134,689,6,68,0,4
4135,690,1,50,0,1
4136,690,2,60,0,2
4137,690,3,60,0,3
4138,690,4,60,0,5
4139,690,5,60,1,6
4140,690,6,30,0,4
4141,691,1,65,0,1
4142,691,2,75,0,2
4143,691,3,90,0,3
4144,691,4,97,0,5
4145,691,5,123,2,6
4146,691,6,44,0,4
4147,692,1,50,0,1
4148,692,2,53,0,2
4149,692,3,62,0,3
4150,692,4,58,1,5
4151,692,5,63,0,6
4152,692,6,44,0,4
4153,693,1,71,0,1
4154,693,2,73,0,2
4155,693,3,88,0,3
4156,693,4,120,2,5
4157,693,5,89,0,6
4158,693,6,59,0,4
4159,694,1,44,0,1
4160,694,2,38,0,2
4161,694,3,33,0,3
4162,694,4,61,0,5
4163,694,5,43,0,6
4164,694,6,70,1,4
4165,695,1,62,0,1
4166,695,2,55,0,2
4167,695,3,52,0,3
4168,695,4,109,1,5
4169,695,5,94,0,6
4170,695,6,109,1,4
4171,696,1,58,0,1
4172,696,2,89,1,2
4173,696,3,77,0,3
4174,696,4,45,0,5
4175,696,5,45,0,6
4176,696,6,48,0,4
4177,697,1,82,0,1
4178,697,2,121,2,2
4179,697,3,119,0,3
4180,697,4,69,0,5
4181,697,5,59,0,6
4182,697,6,71,0,4
4183,698,1,77,1,1
4184,698,2,59,0,2
4185,698,3,50,0,3
4186,698,4,67,0,5
4187,698,5,63,0,6
4188,698,6,46,0,4
4189,699,1,123,2,1
4190,699,2,77,0,2
4191,699,3,72,0,3
4192,699,4,99,0,5
4193,699,5,92,0,6
4194,699,6,58,0,4
4195,700,1,95,0,1
4196,700,2,65,0,2
4197,700,3,65,0,3
4198,700,4,110,0,5
4199,700,5,130,2,6
4200,700,6,60,0,4
4201,701,1,78,0,1
4202,701,2,92,2,2
4203,701,3,75,0,3
4204,701,4,74,0,5
4205,701,5,63,0,6
4206,701,6,118,0,4
4207,702,1,67,0,1
4208,702,2,58,0,2
4209,702,3,57,0,3
4210,702,4,81,0,5
4211,702,5,67,0,6
4212,702,6,101,2,4
4213,703,1,50,0,1
4214,703,2,50,0,2
4215,703,3,150,1,3
4216,703,4,50,0,5
4217,703,5,150,1,6
4218,703,6,50,0,4
4219,704,1,45,0,1
4220,704,2,50,0,2
4221,704,3,35,0,3
4222,704,4,55,0,5
4223,704,5,75,1,6
4224,704,6,40,0,4
4225,705,1,68,0,1
4226,705,2,75,0,2
4227,705,3,53,0,3
4228,705,4,83,0,5
4229,705,5,113,2,6
4230,705,6,60,0,4
4231,706,1,90,0,1
4232,706,2,100,0,2
4233,706,3,70,0,3
4234,706,4,110,0,5
4235,706,5,150,3,6
4236,706,6,80,0,4
4237,707,1,57,0,1
4238,707,2,80,0,2
4239,707,3,91,1,3
4240,707,4,80,0,5
4241,707,5,87,0,6
4242,707,6,75,0,4
4243,708,1,43,0,1
4244,708,2,70,1,2
4245,708,3,48,0,3
4246,708,4,50,0,5
4247,708,5,60,0,6
4248,708,6,38,0,4
4249,709,1,85,0,1
4250,709,2,110,2,2
4251,709,3,76,0,3
4252,709,4,65,0,5
4253,709,5,82,0,6
4254,709,6,56,0,4
4255,710,1,49,0,1
4256,710,2,66,0,2
4257,710,3,70,1,3
4258,710,4,44,0,5
4259,710,5,55,0,6
4260,710,6,51,0,4
4261,711,1,65,0,1
4262,711,2,90,0,2
4263,711,3,122,2,3
4264,711,4,58,0,5
4265,711,5,75,0,6
4266,711,6,84,0,4
4267,712,1,55,0,1
4268,712,2,69,0,2
4269,712,3,85,1,3
4270,712,4,32,0,5
4271,712,5,35,0,6
4272,712,6,28,0,4
4273,713,1,95,0,1
4274,713,2,117,0,2
4275,713,3,184,2,3
4276,713,4,44,0,5
4277,713,5,46,0,6
4278,713,6,28,0,4
4279,714,1,40,0,1
4280,714,2,30,0,2
4281,714,3,35,0,3
4282,714,4,45,0,5
4283,714,5,40,0,6
4284,714,6,55,1,4
4285,715,1,85,0,1
4286,715,2,70,0,2
4287,715,3,80,0,3
4288,715,4,97,0,5
4289,715,5,80,0,6
4290,715,6,123,2,4
4291,716,1,126,3,1
4292,716,2,131,0,2
4293,716,3,95,0,3
4294,716,4,131,0,5
4295,716,5,98,0,6
4296,716,6,99,0,4
4297,717,1,126,3,1
4298,717,2,131,0,2
4299,717,3,95,0,3
4300,717,4,131,0,5
4301,717,5,98,0,6
4302,717,6,99,0,4
4303,718,1,108,3,1
4304,718,2,100,0,2
4305,718,3,121,0,3
4306,718,4,81,0,5
4307,718,5,95,0,6
4308,718,6,95,0,4
4309,719,1,50,0,1
4310,719,2,100,0,2
4311,719,3,150,1,3
4312,719,4,100,0,5
4313,719,5,150,2,6
4314,719,6,50,0,4
4315,720,1,80,0,1
4316,720,2,110,0,2
4317,720,3,60,0,3
4318,720,4,150,3,5
4319,720,5,130,0,6
4320,720,6,70,0,4
4321,721,1,80,0,1
4322,721,2,110,0,2
4323,721,3,120,0,3
4324,721,4,130,3,5
4325,721,5,90,0,6
4326,721,6,70,0,4
4327,722,1,68,1,1
4328,722,2,55,0,2
4329,722,3,55,0,3
4330,722,4,50,0,5
4331,722,5,50,0,6
4332,722,6,42,0,4
4333,723,1,78,2,1
4334,723,2,75,0,2
4335,723,3,75,0,3
4336,723,4,70,0,5
4337,723,5,70,0,6
4338,723,6,52,0,4
4339,724,1,78,0,1
4340,724,2,107,3,2
4341,724,3,75,0,3
4342,724,4,100,0,5
4343,724,5,100,0,6
4344,724,6,70,0,4
4345,725,1,45,0,1
4346,725,2,65,0,2
4347,725,3,40,0,3
4348,725,4,60,0,5
4349,725,5,40,0,6
4350,725,6,70,1,4
4351,726,1,65,0,1
4352,726,2,85,0,2
4353,726,3,50,0,3
4354,726,4,80,0,5
4355,726,5,50,0,6
4356,726,6,90,2,4
4357,727,1,95,0,1
4358,727,2,115,3,2
4359,727,3,90,0,3
4360,727,4,80,0,5
4361,727,5,90,0,6
4362,727,6,60,0,4
4363,728,1,50,0,1
4364,728,2,54,0,2
4365,728,3,54,0,3
4366,728,4,66,1,5
4367,728,5,56,0,6
4368,728,6,40,0,4
4369,729,1,60,0,1
4370,729,2,69,0,2
4371,729,3,69,0,3
4372,729,4,91,2,5
4373,729,5,81,0,6
4374,729,6,50,0,4
4375,730,1,80,0,1
