id,move_id,version_group_id,flavor_text
6025,510,18,"The user attacks opposing Pokémon with fire.
If a Pokémon is holding a certain item, such as a
Berry, the item becomes burned up and unusable."
6026,511,11,"The user suppresses the target and
makes its move go last."
6027,511,14,"The user suppresses the target and
makes its move go last."
6028,511,15,"The user suppresses the target and
makes its move go last."
6029,511,16,"The user suppresses the target and
makes its move go last."
6030,511,17,"The user suppresses the target and makes its move
go last."
6031,511,18,"The user suppresses the target and makes its move
go last."
6032,512,11,"The user nimbly strikes the target.
If the user is not holding an item,
this attack inflicts massive damage."
6033,512,14,"The user nimbly strikes the target.
If the user is not holding an item,
this attack inflicts massive damage."
6034,512,15,"The user nimbly strikes the target.
If the user is not holding an item,
this attack inflicts massive damage."
6035,512,16,"The user nimbly strikes the target.
If the user is not holding an item,
this attack inflicts massive damage."
6036,512,17,"The user nimbly strikes the target. If the user is not
holding an item, this attack inflicts massive damage."
6037,512,18,"The user nimbly strikes the target. If the user is not
holding an item, this attack inflicts massive damage."
6038,513,11,"The user reflects the target’s type,
making it the same type as the target."
6039,513,14,"The user reflects the target’s type,
making it the same type as the target."
6040,513,15,"The user reflects the target’s type,
making it the same type as the target."
6041,513,16,"The user reflects the target’s type,
making it the same type as the target."
6042,513,17,"The user reflects the target’s type, making it the
same type as the target."
6043,513,18,"The user reflects the target’s type, making it the
same type as the target."
6044,514,11,"The user gets revenge for a fainted ally.
If an ally fainted in the previous turn,
this attack’s damage increases."
6045,514,14,"The user gets revenge for a fainted ally.
If an ally fainted in the previous turn,
this attack’s damage increases."
6046,514,15,"The user gets revenge for a fainted ally.
If an ally fainted in the previous turn,
this move becomes more powerful."
6047,514,16,"The user gets revenge for a fainted ally.
If an ally fainted in the previous turn,
this move becomes more powerful."
6048,514,17,"The user gets revenge for a fainted ally. If an ally
fainted in the previous turn, this move’s power
is increased."
6049,514,18,"The user gets revenge for a fainted ally. If an ally
fainted in the previous turn, this move’s power
is increased."
6050,515,11,"The user risks everything to attack its
target. The user faints but does damage
equal to the user’s HP."
6051,515,14,"The user risks everything to attack its
target. The user faints but does damage
equal to the user’s HP."
6052,515,15,"The user risks everything to attack its
target. The user faints but does damage
equal to its HP."
6053,515,16,"The user risks everything to attack its
target. The user faints but does damage
equal to its HP."
6054,515,17,"The user risks everything to attack its target. The
user faints but does damage equal to its HP."
6055,515,18,"The user risks everything to attack its target. The
user faints but does damage equal to its HP."
6056,516,11,"The user passes its held item to the
target when the target isn’t holding
an item."
6057,516,14,"The user passes its held item to the
target when the target isn’t holding
an item."
6058,516,15,"The user passes its held item to the
target when the target isn’t holding
an item."
6059,516,16,"The user passes its held item to the
target when the target isn’t holding
an item."
6060,516,17,"The user passes its held item to the target when the
target isn’t holding an item."
6061,516,18,"The user passes its held item to the target when the
target isn’t holding an item."
6062,517,11,"The user attacks by engulfing the target
in an intense fire. It leaves the target
with a burn."
6063,517,14,"The user attacks by engulfing the target
in an intense fire. It leaves the target
with a burn."
6064,517,15,"The user attacks by engulfing the target
in an intense fire. This leaves the target
with a burn."
6065,517,16,"The user attacks by engulfing the target
in an intense fire. This leaves the target
with a burn."
6066,517,17,"The user attacks by engulfing the target in an
intense fire. This leaves the target with a burn."
6067,517,18,"The user attacks by engulfing the target in an
intense fire. This leaves the target with a burn."
6068,518,11,"A column of water strikes the target. When
combined with its fire equivalent, the
damage increases and a rainbow appears."
6069,518,14,"A column of water strikes the target. When
combined with its fire equivalent, the
damage increases and a rainbow appears."
6070,518,15,"A column of water strikes the target. When
combined with its fire equivalent, the
damage increases and a rainbow appears."
6071,518,16,"A column of water strikes the target. When
combined with its fire equivalent, the
damage increases and a rainbow appears."
6072,518,17,"A column of water strikes the target. When combined
with its fire equivalent, its power increases and a
rainbow appears."
6073,518,18,"A column of water strikes the target. When combined
with its fire equivalent, its power increases and a
rainbow appears."
6074,519,11,"A column of fire hits opposing Pokémon.
When used with its Grass equivalent, its
damage increases into a vast sea of fire."
6075,519,14,"A column of fire hits opposing Pokémon.
When used with its Grass equivalent, its
damage increases into a vast sea of fire."
6076,519,15,"A column of fire hits the target. When used with
its grass equivalent, its damage increases and
a vast sea of fire appears."
6077,519,16,"A column of fire hits the target. When used with
its grass equivalent, its damage increases and
a vast sea of fire appears."
6078,519,17,"A column of fire hits the target. When used with its
grass equivalent, its power increases and a vast sea
of fire appears."
6079,519,18,"A column of fire hits the target. When used with its
grass equivalent, its power increases and a vast sea
of fire appears."
6080,520,11,"A column of grass hits opposing Pokémon.
When used with its water equivalent, its
damage increases into a vast swamp."
6081,520,14,"A column of grass hits opposing Pokémon.
When used with its water equivalent, its
damage increases into a vast swamp."
6082,520,15,"A column of grass hits the target. When used with
its water equivalent, its damage increases and
a vast swamp appears."
6083,520,16,"A column of grass hits the target. When used with
its water equivalent, its damage increases and
a vast swamp appears."
6084,520,17,"A column of grass hits the target. When used with
its water equivalent, its power increases and a vast
swamp appears."
6085,520,18,"A column of grass hits the target. When used with
its water equivalent, its power increases and a vast
swamp appears."
6086,521,11,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting."
6087,521,14,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting."
6088,521,15,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting."
6089,521,16,"After making its attack, the user
rushes back to switch places with
a party Pokémon in waiting."
6090,521,17,"After making its attack, the user rushes back to
switch places with a party Pokémon in waiting."
6091,521,18,"After making its attack, the user rushes back to
switch places with a party Pokémon in waiting."
6092,522,11,"While resisting, the user attacks the
opposing Pokémon. The targets’
Sp. Atk stat is reduced."
6093,522,14,"While resisting, the user attacks the
opposing Pokémon. The targets’
Sp. Atk stat is reduced."
6094,522,15,"While resisting, the user attacks the
opposing Pokémon. This lowers the
Sp. Atk stat of those hit."
6095,522,16,"While resisting, the user attacks the
opposing Pokémon. This lowers the
Sp. Atk stat of those hit."
6096,522,17,"While resisting, the user attacks the opposing
Pokémon. This lowers the Sp. Atk stat of those hit."
6097,522,18,"While resisting, the user attacks the opposing
Pokémon. This lowers the Sp. Atk stat of those hit."
6098,523,11,"The user stomps down on the ground
and attacks everything in the area. Hit
Pokémon’s Speed stat is reduced."
6099,523,14,"The user stomps down on the ground
and attacks everything in the area. Hit
Pokémon’s Speed stat is reduced."
6100,523,15,"The user strikes everything around it
by stomping down on the ground.
This lowers the Speed stat of those hit."
6101,523,16,"The user strikes everything around it
by stomping down on the ground.
This lowers the Speed stat of those hit."
6102,523,17,"The user strikes everything around it by stomping
down on the ground. This lowers the Speed stat of
those hit."
6103,523,18,"The user strikes everything around it by stomping
down on the ground. This lowers the Speed stat of
those hit."
6104,524,11,"The user blows a cold breath on the
target. This attack always results in
a critical hit."
6105,524,14,"The user blows a cold breath on the
target. This attack always results in
a critical hit."
6106,524,15,"The user blows its cold breath on the
target. This attack always results in
a critical hit."
6107,524,16,"The user blows its cold breath on the
target. This attack always results in
a critical hit."
6108,524,17,"The user blows its cold breath on the target. This
attack always results in a critical hit."
6109,524,18,"The user blows its cold breath on the target. This
attack always results in a critical hit."
6110,525,11,"The user knocks away the target and
drags out another Pokémon in its party.
In the wild, the battle ends."
6111,525,14,"The target is knocked away and switched.
In the wild, a battle against a single
Pokémon ends."
6112,525,15,"The target is knocked away, and a different
Pokémon is dragged out. In the wild,
this ends a battle against a single Pokémon."
6113,525,16,"The target is knocked away, and a different
Pokémon is dragged out. In the wild,
this ends a battle against a single Pokémon."
6114,525,17,"The target is knocked away, and a different Pokémon
is dragged out. In the wild, this ends a battle against
a single Pokémon."
6115,525,18,"The target is knocked away, and a different Pokémon
is dragged out. In the wild, this ends a battle against
a single Pokémon."
6116,526,11,"The user is roused, and its Attack
and Sp. Atk stats increase."
6117,526,14,"The user is roused, and its Attack
and Sp. Atk stats increase."
6118,526,15,"The user is roused, and its Attack
and Sp. Atk stats increase."
6119,526,16,"The user is roused, and its Attack
and Sp. Atk stats increase."
6120,526,17,"The user is roused, and its Attack and Sp. Atk
stats increase."
6121,526,18,"The user is roused, and its Attack and Sp. Atk
stats increase."
6122,527,11,"The user captures and attacks opposing
Pokémon by using an electric net. It
reduces the targets’ Speed stat."
6123,527,14,"The user captures and attacks opposing
Pokémon by using an electric net. It
reduces the targets’ Speed stat."
6124,527,15,"The user attacks and captures opposing
Pokémon using an electric net.
This lowers their Speed stat."
6125,527,16,"The user attacks and captures opposing
Pokémon using an electric net.
This lowers their Speed stat."
6126,527,17,"The user attacks and captures opposing Pokémon
using an electric net. This lowers their Speed stat."
6127,527,18,"The user attacks and captures opposing Pokémon
using an electric net. This lowers their Speed stat."
6128,528,11,"The user shrouds itself in electricity
and smashes into its target.
It also damages the user a little."
6129,528,14,"The user shrouds itself in electricity
and smashes into its target.
It also damages the user a little."
6130,528,15,"The user shrouds itself in electricity
and smashes into its target.
This also damages the user a little."
6131,528,16,"The user shrouds itself in electricity
and smashes into its target.
This also damages the user a little."
6132,528,17,"The user shrouds itself in electricity and smashes
into its target. This also damages the user a little."
6133,528,18,"The user shrouds itself in electricity and smashes
into its target. This also damages the user a little."
6134,529,11,"The user crashes into its target while
rotating its body like a drill.
Critical hits land more easily."
6135,529,14,"The user crashes into its target while
rotating its body like a drill.
Critical hits land more easily."
6136,529,15,"The user crashes into its target while
rotating its body like a drill.
Critical hits land more easily."
6137,529,16,"The user crashes into its target while
rotating its body like a drill.
Critical hits land more easily."
6138,529,17,"The user crashes into its target while rotating its
body like a drill. Critical hits land more easily."
6139,529,18,"The user crashes into its target while rotating its
body like a drill. Critical hits land more easily."
6140,530,11,"The user attacks its target by hitting
it with brutal strikes.
The target is hit twice in a row."
6141,530,14,"The user attacks its target by hitting
it with brutal strikes.
The target is hit twice in a row."
6142,530,15,"The user attacks its target by hitting
it with brutal strikes.
The target is hit twice in a row."
6143,530,16,"The user attacks its target by hitting
it with brutal strikes.
The target is hit twice in a row."
6144,530,17,"The user attacks its target by hitting it with brutal
strikes. The target is hit twice in a row."
6145,530,18,"The user attacks its target by hitting it with brutal
strikes. The target is hit twice in a row."
6146,531,11,"The user unleashes a vicious blow after
its cute act makes the target less wary.
It may also make the target flinch."
6147,531,14,"The user unleashes a vicious blow after
its cute act makes the target less wary.
It may also make the target flinch."
6148,531,15,"The user unleashes a vicious blow after
its cute act makes the target less wary.
This may also make the target flinch."
6149,531,16,"The user unleashes a vicious blow after
its cute act makes the target less wary.
This may also make the target flinch."
6150,531,17,"The user unleashes a vicious blow after its cute act
makes the target less wary. This may also make the
target flinch."
6151,531,18,"The user unleashes a vicious blow after its cute act
makes the target less wary. This may also make the
target flinch."
6152,532,11,"The user drains the target’s energy with
its horns. The user’s HP is restored
by half the damage taken by the target."
6153,532,14,"The user drains the target’s energy with
its horns. The user’s HP is restored
by half the damage taken by the target."
6154,532,15,"The user drains the target’s energy with
its horns. The user’s HP is restored
by half the damage taken by the target."
6155,532,16,"The user drains the target’s energy with
its horns. The user’s HP is restored
by half the damage taken by the target."
6156,532,17,"The user drains the target’s energy with its horns.
The user’s HP is restored by half the damage taken
by the target."
6157,532,18,"The user drains the target’s energy with its horns.
The user’s HP is restored by half the damage taken
by the target."
6158,533,11,"The user attacks by slicing with its long
horns. The target’s stat changes
don’t affect this attack’s damage."
6159,533,14,"The user attacks by slicing with its long
horns. The target’s stat changes
don’t affect this attack’s damage."
6160,533,15,"The user attacks by slicing with a long
horn. The target’s stat changes
don’t affect this attack’s damage."
6161,533,16,"The user attacks by slicing with a long
horn. The target’s stat changes
don’t affect this attack’s damage."
6162,533,17,"The user attacks by slicing with a long horn. The
target’s stat changes don’t affect this
attack’s damage."
6163,533,18,"The user attacks by slicing with a long horn. The
target’s stat changes don’t affect this
attack’s damage."
6164,534,11,"The user cuts its target with sharp
shells. This attack may also lower the
target’s Defense stat."
6165,534,14,"The user cuts its target with sharp
shells. This attack may also lower the
target’s Defense stat."
6166,534,15,"The user cuts its target with sharp
shells. This may also lower
the target’s Defense stat."
6167,534,16,"The user cuts its target with sharp
shells. This may also lower
the target’s Defense stat."
6168,534,17,"The user cuts its target with sharp shells. This may
also lower the target’s Defense stat."
6169,534,18,"The user cuts its target with sharp shells. This may
also lower the target’s Defense stat."
6170,535,11,"The user slams its target with its flame-
covered body. The more the user outweighs
the target, the greater the damage."
6171,535,14,"The user slams its target with its flame-
covered body. The more the user outweighs
the target, the greater the damage."
6172,535,15,"The user slams its target with its flame-
covered body. The more the user outweighs
the target, the greater the move’s power."
6173,535,16,"The user slams its target with its flame-
covered body. The more the user outweighs
the target, the greater the move’s power."
6174,535,17,"The user slams its target with its flame-covered
body. The more the user outweighs the target, the
greater the move’s power."
6175,535,18,"The user slams its target with its flame-covered
body. The more the user outweighs the target, the
greater the move’s power."
6176,536,11,"The user attacks its target by
encircling it in sharp leaves. This attack
may also lower the target’s accuracy."
6177,536,14,"The user attacks its target by
encircling it in sharp leaves. This attack
may also lower the target’s accuracy."
6178,536,15,"The user attacks its target by
encircling it in sharp leaves. This attack
may also lower the target’s accuracy."
6179,536,16,"The user attacks its target by
encircling it in sharp leaves. This attack
may also lower the target’s accuracy."
6180,536,17,"The user attacks its target by encircling it in sharp
leaves. This attack may also lower the
target’s accuracy."
6181,536,18,"The user attacks its target by encircling it in sharp
leaves. This attack may also lower the
target’s accuracy."
6182,537,11,"The user crushes its targets by rolling
over them with its rolled-up body.
This attack may make the target flinch."
6183,537,14,"The user crushes its targets by rolling
over them with its rolled-up body.
This attack may make the target flinch."
6184,537,15,"The user crushes its targets by rolling
over them with its rolled-up body.
This may also make the target flinch."
6185,537,16,"The user crushes its targets by rolling
over them with its rolled-up body.
This may also make the target flinch."
6186,537,17,"The user crushes its target by rolling over the target
with its rolled-up body. This may also make the
target flinch."
6187,537,18,"The user crushes its target by rolling over the target
with its rolled-up body. This may also make the
target flinch."
6188,538,11,"The user protects itself by wrapping
its body in soft cotton, drastically
raising the user’s Defense stat."
6189,538,14,"The user protects itself by wrapping
its body in soft cotton, drastically
raising the user’s Defense stat."
6190,538,15,"The user protects itself by wrapping
its body in soft cotton, which drastically
raises the user’s Defense stat."
6191,538,16,"The user protects itself by wrapping
its body in soft cotton, which drastically
raises the user’s Defense stat."
6192,538,17,"The user protects itself by wrapping its body in soft
cotton, which drastically raises the user’s
Defense stat."
6193,538,18,"The user protects itself by wrapping its body in soft
cotton, which drastically raises the user’s
Defense stat."
6194,539,11,"The user lets loose a pitch-black shock
wave at its target. It may also lower the
target’s accuracy."
6195,539,14,"The user lets loose a pitch-black shock
wave at its target. It may also lower the
target’s accuracy."
6196,539,15,"The user lets loose a pitch-black shock
wave at its target. This may also lower the
target’s accuracy."
6197,539,16,"The user lets loose a pitch-black shock
wave at its target. This may also lower the
target’s accuracy."
6198,539,17,"The user lets loose a pitch-black shock wave at its
target. This may also lower the target’s accuracy."
6199,539,18,"The user lets loose a pitch-black shock wave at its
target. This may also lower the target’s accuracy."
6200,540,11,"The user materializes an odd
psychic wave to attack the target.
This attack does physical damage."
6201,540,14,"The user materializes an odd
psychic wave to attack the target.
This attack does physical damage."
6202,540,15,"The user materializes an odd
psychic wave to attack the target.
This attack does physical damage."
6203,540,16,"The user materializes an odd
psychic wave to attack the target.
This attack does physical damage."
6204,540,17,"The user materializes an odd psychic wave to attack
the target. This attack does physical damage."
6205,540,18,"The user materializes an odd psychic wave to attack
the target. This attack does physical damage."
6206,541,11,"The user attacks by striking the target
with its hard tail. It hits the target two
to five times in a row."
6207,541,14,"The user attacks by striking the target
with its hard tail. It hits the target two
to five times in a row."
6208,541,15,"The user attacks by striking the target
with its hard tail. It hits the target two
to five times in a row."
6209,541,16,"The user attacks by striking the target
with its hard tail. It hits the target two
to five times in a row."
6210,541,17,"The user attacks by striking the target with its hard
tail. It hits the target two to five times in a row."
6211,541,18,"The user attacks by striking the target with its hard
tail. It hits the target two to five times in a row."
6212,542,11,"The user attacks by wrapping its opponent
in a fierce wind that flies up into the sky.
It may also confuse the target."
6213,542,14,"The user attacks by wrapping its opponent
in a fierce wind that flies up into the sky.
It may also confuse the target."
6214,542,15,"The user attacks by wrapping its opponent
in a fierce wind that flies up into the sky.
This may also confuse the target."
6215,542,16,"The user attacks by wrapping its opponent
in a fierce wind that flies up into the sky.
This may also confuse the target."
6216,542,17,"The user attacks by wrapping its opponent in a
fierce wind that flies up into the sky. This may also
confuse the target."
6217,542,18,"The user attacks by wrapping its opponent in a
fierce wind that flies up into the sky. This may also
confuse the target."
6218,543,11,"The user charges its head into its
target, using its powerful guard hair.
It also damages the user a little."
6219,543,14,"The user charges its head into its
target, using its powerful guard hair.
It also damages the user a little."
6220,543,15,"The user charges its head into its
target, using its powerful guard hair.
This also damages the user a little."
6221,543,16,"The user charges its head into its
target, using its powerful guard hair.
This also damages the user a little."
6222,543,17,"The user charges its head into its target, using its
powerful guard hair. This also damages the user
a little."
6223,543,18,"The user charges its head into its target, using its
powerful guard hair. This also damages the user
a little."
6224,544,11,"The user attacks by throwing
two steel gears at its target."
6225,544,14,"The user attacks by throwing
two steel gears at its target."
6226,544,15,"The user attacks by throwing
steel gears at its target twice."
6227,544,16,"The user attacks by throwing
steel gears at its target twice."
6228,544,17,"The user attacks by throwing steel gears at its
target twice."
6229,544,18,"The user attacks by throwing steel gears at its
target twice."
6230,545,11,"An inferno of scarlet flames torches
everything around the user. It may
leave targets with a burn."
6231,545,14,"An inferno of scarlet flames torches
everything around the user. It may
leave targets with a burn."
6232,545,15,"The user torches everything around it
with an inferno of scarlet flames.
This may also leave those hit with a burn."
6233,545,16,"The user torches everything around it
with an inferno of scarlet flames.
This may also leave those hit with a burn."
6234,545,17,"The user torches everything around it in an inferno
of scarlet flames. This may also leave those it hits
with a burn."
6235,545,18,"The user torches everything around it in an inferno
of scarlet flames. This may also leave those it hits
with a burn."
6236,546,11,"The user fires a beam of light at
its target. The type changes depending
on the Drive the user holds."
6237,546,14,"The user fires a beam of light at
its target. The type changes depending
on the Drive the user holds."
6238,546,15,"The user fires a beam of light at
its target. The move’s type changes
depending on the Drive the user holds."
6239,546,16,"The user fires a beam of light at
its target. The move’s type changes
depending on the Drive the user holds."
6240,546,17,"The user fires a beam of light at its target. The
move’s type changes depending on the Drive the
user holds."
6241,546,18,"The user fires a beam of light at its target. The
move’s type changes depending on the Drive the
user holds."
6242,547,11,"The user sings an ancient song and attacks
by appealing to the hearts of those
listening. It may also induce sleep."
6243,547,14,"The user sings an ancient song and attacks
by appealing to the hearts of those
listening. It may also induce sleep."
6244,547,15,"The user sings an ancient song and attacks
by appealing to the hearts of the listening
opposing Pokémon. This may also induce sleep."
6245,547,16,"The user sings an ancient song and attacks
by appealing to the hearts of the listening
opposing Pokémon. This may also induce sleep."
6246,547,17,"The user sings an ancient song and attacks by
appealing to the hearts of the listening opposing
Pokémon. This may also induce sleep."
6247,547,18,"The user sings an ancient song and attacks by
appealing to the hearts of the listening opposing
Pokémon. This may also induce sleep."
6248,548,11,"The user cuts with its long horn. The odd
power contained in the horn does physical
damage to the target."
6249,548,14,"The user cuts with its long horn. The odd
power contained in the horn does physical
damage to the target."
6250,548,15,"The user cuts with its long horn. The odd
power contained in the horn does physical
damage to the target."
6251,548,16,"The user cuts with its long horn. The odd
power contained in the horn does physical
damage to the target."
6252,548,17,"The user cuts with its long horn. The odd power
contained in the horn does physical damage to
the target."
6253,548,18,"The user cuts with its long horn. The odd power
contained in the horn does physical damage to
the target."
6254,549,11,"The user attacks by blowing freezing cold
air at opposing Pokémon. This attack
reduces the targets’ Speed stat."
6255,549,14,"The user attacks by blowing freezing cold
air at opposing Pokémon. This attack
reduces the targets’ Speed stat."
6256,549,15,"The user attacks by blowing freezing
cold air at opposing Pokémon.
This lowers their Speed stat."
6257,549,16,"The user attacks by blowing freezing
cold air at opposing Pokémon.
This lowers their Speed stat."
6258,549,17,"The user attacks by blowing freezing cold air at
opposing Pokémon. This lowers their Speed stat."
6259,549,18,"The user attacks by blowing freezing cold air at
opposing Pokémon. This lowers their Speed stat."
6260,550,11,"The user charges its target, surrounding
itself with a great amount of electricity.
It may leave the target with paralysis."
6261,550,14,"The user charges its target, surrounding
itself with a great amount of electricity.
It may leave the target with paralysis."
6262,550,15,"The user surrounds itself with a great amount
of electricity and charges its target.
This may also leave the target with paralysis."
6263,550,16,"The user surrounds itself with a great amount
of electricity and charges its target.
This may also leave the target with paralysis."
6264,550,17,"The user surrounds itself with a great amount of
electricity and charges its target. This may also
leave the target with paralysis."
6265,550,18,"The user surrounds itself with a great amount of
electricity and charges its target. This may also
leave the target with paralysis."
6266,551,11,"The user attacks by engulfing the target
in an intense, yet beautiful, blue flame.
It may leave the target with a burn."
6267,551,14,"The user attacks by engulfing the target
in an intense, yet beautiful, blue flame.
It may leave the target with a burn."
6268,551,15,"The user attacks by engulfing the target
in an intense, yet beautiful, blue flame.
This may also leave the target with a burn."
6269,551,16,"The user attacks by engulfing the target
in an intense, yet beautiful, blue flame.
This may also leave the target with a burn."
6270,551,17,"The user attacks by engulfing the target in an
intense, yet beautiful, blue flame. This may also leave
the target with a burn."
6271,551,18,"The user attacks by engulfing the target in an
intense, yet beautiful, blue flame. This may also leave
the target with a burn."
6272,552,11,"Cloaked in flames, the user dances
and flaps its wings. It may also
raise the user’s Sp. Atk stat."
6273,552,14,"Cloaked in flames, the user dances
and flaps its wings. It may also
raise the user’s Sp. Atk stat."
6274,552,15,"Cloaked in flames, the user dances
and flaps its wings. This may also
raise the user’s Sp. Atk stat."
6275,552,16,"Cloaked in flames, the user dances
and flaps its wings. This may also
raise the user’s Sp. Atk stat."
6276,552,17,"Cloaked in flames, the user dances and flaps its
wings. This may also raise the user’s Sp. Atk stat."
6277,552,18,"Cloaked in flames, the user dances and flaps its
wings. This may also raise the user’s Sp. Atk stat."
6278,553,11,"On the second turn, the user hits the
target with electrically charged ice.
It may leave the target with paralysis."
6279,553,14,"On the second turn, the user hits the
target with electrically charged ice.
It may leave the target with paralysis."
6280,553,15,"On the second turn, the user hits the
target with electrically charged ice.
This may also leave the target with paralysis."
6281,553,16,"On the second turn, the user hits the
target with electrically charged ice.
This may also leave the target with paralysis."
6282,553,17,"On the second turn, the user hits the target with
electrically charged ice. This may also leave the
target with paralysis."
6283,553,18,"On the second turn, the user hits the target with
electrically charged ice. This may also leave the
target with paralysis."
6284,554,11,"On the second turn, an ultracold,
freezing wind surrounds the target.
This may leave the target with a burn."
6285,554,14,"On the second turn, an ultracold,
freezing wind surrounds the target.
This may leave the target with a burn."
6286,554,15,"On the second turn, an ultracold,
freezing wind surrounds the target.
This may leave the target with a burn."
6287,554,16,"On the second turn, an ultracold,
freezing wind surrounds the target.
This may leave the target with a burn."
6288,554,17,"On the second turn, an ultracold, freezing wind
surrounds the target. This may leave the target with
a burn."
6289,554,18,"On the second turn, an ultracold, freezing wind
surrounds the target. This may leave the target with
a burn."
6290,555,11,"The user yells as if it is ranting about
something, making the target’s Sp. Atk
stat decrease."
6291,555,14,"The user yells as if it is ranting about
something, making the targets’ Sp. Atk
stat decrease."
6292,555,15,"The user yells as if it’s ranting about
something, which lowers the Sp. Atk stat
of opposing Pokémon."
6293,555,16,"The user yells as if it’s ranting about
something, which lowers the Sp. Atk stat
of opposing Pokémon."
6294,555,17,"The user yells as if it’s ranting about something,
which lowers the Sp. Atk stat of opposing Pokémon."
6295,555,18,"The user yells as if it’s ranting about something,
which lowers the Sp. Atk stat of opposing Pokémon."
6296,556,11,"The user attacks by harshly dropping
an icicle onto the target.
It may also make the target flinch."
6297,556,14,"The user attacks by harshly dropping
an icicle onto the target.
It may also make the target flinch."
6298,556,15,"The user attacks by harshly dropping
large icicles onto the target.
This may also make the target flinch."
6299,556,16,"The user attacks by harshly dropping
large icicles onto the target.
This may also make the target flinch."
6300,556,17,"The user attacks by harshly dropping large icicles
onto the target. This may also make the target flinch."
6301,556,18,"The user attacks by harshly dropping large icicles
onto the target. This may also make the target flinch."
6302,557,11,"With a hot flame on its forehead, the user
hurls itself at its target. It lowers the
user’s Defense, Sp. Def, and Speed stats."
6303,557,14,"With a hot flame on its forehead, the user
hurls itself at its target. It lowers the
user’s Defense, Sp. Def, and Speed stats."
6304,557,15,"With a hot flame on its forehead, the user
hurls itself at its target. This lowers the
user’s Defense, Sp. Def, and Speed stats."
6305,557,16,"With a hot flame on its forehead, the user
hurls itself at its target. This lowers the
user’s Defense, Sp. Def, and Speed stats."
6306,557,17,"With a hot flame on its forehead, the user hurls itself
at its target. This lowers the user’s Defense, Sp. Def,
and Speed stats."
6307,557,18,"With a hot flame on its forehead, the user hurls itself
at its target. This lowers the user’s Defense, Sp. Def,
and Speed stats."
6308,558,11,"The user brings down a giant flame.
This attack does greater damage when
influenced by an enormous thunderbolt."
6309,558,14,"The user brings down a giant flame.
This attack does greater damage when
influenced by an enormous thunderbolt."
6310,558,15,"The user brings down a giant flame.
This move is more powerful when
influenced by an enormous thunderbolt."
6311,558,16,"The user brings down a giant flame.
This move is more powerful when
influenced by an enormous thunderbolt."
6312,558,17,"The user brings down a giant flame. This move’s
power is increased when influenced by an enormous
lightning bolt."
6313,558,18,"The user brings down a giant flame. This move’s
power is increased when influenced by an enormous
lightning bolt."
6314,559,11,"The user throws down a giant thunderbolt.
This attack does greater damage
when influenced by an enormous flame."
6315,559,14,"The user throws down a giant thunderbolt.
This attack does greater damage
when influenced by an enormous flame."
6316,559,15,"The user throws down a giant thunderbolt.
This move is more powerful when
influenced by an enormous flame."
6317,559,16,"The user throws down a giant thunderbolt.
This move is more powerful when
influenced by an enormous flame."
6318,559,17,"The user throws down a giant lightning bolt. This
move’s power is increased when influenced by an
enormous flame."
6319,559,18,"The user throws down a giant lightning bolt. This
move’s power is increased when influenced by an
enormous flame."
6320,560,15,"The user dives down onto the target
from the sky. This move is Fighting
and Flying type simultaneously."
6321,560,16,"The user dives down onto the target
from the sky. This move is Fighting
and Flying type simultaneously."
6322,560,17,"The user dives down onto the target from the sky.
This move is Fighting and Flying type simultaneously."
6323,560,18,"The user dives down onto the target from the sky.
This move is Fighting and Flying type simultaneously."
6324,561,15,"Using a pulled-up mat as a shield, the user
protects itself and its allies from damaging moves.
This does not stop status moves."
6325,561,16,"Using a pulled-up mat as a shield, the user
protects itself and its allies from damaging moves.
This does not stop status moves."
6326,561,17,"Using a pulled-up mat as a shield, the user protects
itself and its allies from damaging moves. This does
not stop status moves."
6327,561,18,"Using a pulled-up mat as a shield, the user protects
itself and its allies from damaging moves. This does
not stop status moves."
6328,562,15,"The user lets out a damaging belch
at the target. The user must eat a held
Berry to use this move."
6329,562,16,"The user lets out a damaging belch
at the target. The user must eat a held
Berry to use this move."
6330,562,17,"The user lets out a damaging belch at the target.
The user must eat a held Berry to use this move."
6331,562,18,"The user lets out a damaging belch at the target.
The user must eat a held Berry to use this move."
6332,563,15,"Tilling the soil, the user makes it easier
for plants to grow. This raises the Attack
and Sp. Atk stats of Grass-type Pokémon."
6333,563,16,"Tilling the soil, the user makes it easier
for plants to grow. This raises the Attack
and Sp. Atk stats of Grass-type Pokémon."
6334,563,17,"Tilling the soil, the user makes it easier for plants to
grow. This raises the Attack and Sp. Atk stats of
Grass-type Pokémon."
6335,563,18,"Tilling the soil, the user makes it easier for plants to
grow. This raises the Attack and Sp. Atk stats of
Grass-type Pokémon."
6336,564,15,"The user weaves a sticky net around
the opposing team, which lowers their
Speed stat upon switching into battle."
6337,564,16,"The user weaves a sticky net around
the opposing team, which lowers their
Speed stat upon switching into battle."
6338,564,17,"The user weaves a sticky net around the opposing
team, which lowers their Speed stat upon switching
into battle."
6339,564,18,"The user weaves a sticky net around the opposing
team, which lowers their Speed stat upon switching
into battle."
6340,565,15,"When the user knocks out a target
with this move, the user’s Attack stat
rises sharply."
6341,565,16,"When the user knocks out a target
with this move, the user’s Attack stat
rises sharply."
